############################################################################################################
# Minimums of wetness found for the following parameters:
# Body = RunningMan.in, vmax = 2 vfall
# dx = 0.001 m, nstep = 50
# nfit = 9, dv = 0.006 vfall
# Columns:
# vcross (vfall)	vtail (vfall)	vopt (vfall)	vopt_std (vfall)	Rmin (m^2)	Rmin_std (m^2)
############################################################################################################
1.263157894740	0.000000000000	2.000000000000	0.000000000000	0.523116439788	0.000000000000
1.263157894740	0.105263157895	2.000000000000	0.000000000000	0.503347231717	0.000000000000
1.263157894740	0.210526315789	2.000000000000	0.000000000000	0.483769646604	0.000000000000
1.263157894740	0.315789473684	2.000000000000	0.000000000000	0.464449326110	0.000000000000
1.263157894740	0.421052631579	2.000000000000	0.000000000000	0.445407073493	0.000000000000
1.263157894740	0.526315789474	2.000000000000	0.000000000000	0.426658305179	0.000000000000
1.263157894740	0.631578947368	2.000000000000	0.000000000000	0.408283481715	0.000000000000
1.263157894740	0.736842105263	2.000000000000	0.000000000000	0.390863016356	0.000000000000
1.263157894740	0.842105263158	2.000000000000	0.000000000000	0.374264012051	0.000000000000
1.263157894740	0.947368421053	2.000000000000	0.000000000000	0.358254346178	0.000000000000
1.263157894740	1.052631578947	2.000000000000	0.000000000000	0.342672680979	0.000000000000
1.263157894740	1.157894736842	2.000000000000	0.000000000000	0.327481707392	0.000000000000
1.263157894740	1.263157894737	2.000000000000	0.000000000000	0.312771804287	0.000000000000
1.263157894740	1.368421052632	2.000000000000	0.000000000000	0.298742450142	0.000000000000
1.263157894740	1.473684210526	2.000000000000	0.000000000000	0.285775400941	0.000000000000
1.263157894740	1.578947368421	2.000000000000	0.000000000000	0.274240269198	0.000000000000
1.263157894740	1.684210526316	2.000000000000	0.000000000000	0.264344708988	0.000000000000
1.263157894740	1.789473684211	2.000000000000	0.000000000000	0.255992017256	0.000000000000
1.263157894740	1.894736842105	2.000000000000	0.000000000000	0.252725763607	0.000000000000
1.263157894740	2.000000000000	2.000000000000	0.000000000000	0.258028200805	0.000000000000
1.368421052633	0.000000000000	2.000000000000	0.000000000000	0.534336830558	0.000000000000
1.368421052633	0.105263157895	2.000000000000	0.000000000000	0.514799788757	0.000000000000
1.368421052633	0.210526315789	2.000000000000	0.000000000000	0.495509635709	0.000000000000
1.368421052633	0.315789473684	2.000000000000	0.000000000000	0.476477905993	0.000000000000
1.368421052633	0.421052631579	2.000000000000	0.000000000000	0.457730198214	0.000000000000
1.368421052633	0.526315789474	2.000000000000	0.000000000000	0.439323234033	0.000000000000
1.368421052633	0.631578947368	2.000000000000	0.000000000000	0.421771451958	0.000000000000
1.368421052633	0.736842105263	2.000000000000	0.000000000000	0.405052749158	0.000000000000
1.368421052633	0.842105263158	2.000000000000	0.000000000000	0.388991273328	0.000000000000
